17:38:48 INFO  application.ApplicationManager - Start in browser CHROME
17:38:49 INFO  TestBase - Start test removeAllContacts
17:38:49 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
17:38:52 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
17:38:52 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
17:38:52 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
17:38:52 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
17:38:52 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
17:38:52 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
17:38:52 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
17:38:52 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
17:38:52 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
17:38:52 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
17:38:52 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
17:38:52 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
17:38:52 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
17:38:53 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:38:56 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:38:56 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:38:56 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:38:57 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:38:57 INFO  application.MyListener - The element By.xpath: //h3 was found
17:38:57 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:38:57 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:38:58 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:01 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:01 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:01 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:01 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:01 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:01 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:01 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:02 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:05 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:05 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:05 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:05 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:05 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:05 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:05 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:06 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:09 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:09 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:09 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:09 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:09 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:09 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:10 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:13 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:13 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:13 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:14 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:14 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:14 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:14 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:15 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:18 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:18 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:18 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:18 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:18 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:18 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:18 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:19 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:22 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:22 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:22 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:22 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:22 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:22 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:22 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:23 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:26 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:26 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:26 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:26 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:26 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:26 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:26 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:27 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:30 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:30 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
17:39:31 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
17:39:31 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
17:39:31 INFO  application.MyListener - The element By.xpath: //h3 was found
17:39:31 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
17:39:31 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
17:39:32 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:32 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:32 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
17:39:32 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
17:39:32 INFO  TestBase - End of test removeAllContacts
