18:01:01 INFO  application.ApplicationManager - Start in browser CHROME
18:01:02 INFO  TestBase - Start test addContactTest
18:01:02 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:01:05 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:01:05 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
18:01:05 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
18:01:05 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:01:05 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
18:01:05 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:01:05 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
18:01:05 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
18:01:05 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
18:01:05 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
18:01:05 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
18:01:05 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
18:01:05 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
18:01:06 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
18:01:06 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
18:01:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
18:01:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
18:01:08 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
18:01:08 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
18:01:08 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
18:01:08 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
18:01:08 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
18:01:08 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
18:01:08 INFO  application.MyListener - The element By.xpath: //button/b was found
18:01:08 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
18:01:08 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
18:01:08 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:01:08 INFO  application.MyListener - The element By.xpath: //h3 was found
18:01:09 INFO  TestBase - End of test addContactTest
18:01:09 INFO  TestBase - Test start with data: [erty, erty, 3456, dghhgf, dfghgfh, dgfhfgh]
18:01:09 INFO  TestBase - =================================================================================
18:01:09 INFO  TestBase - Start test addContactTest
18:01:09 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:01:09 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
18:01:09 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
18:01:09 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
18:01:09 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
18:01:10 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
18:01:10 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
18:01:10 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
18:01:10 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
18:01:10 INFO  application.MyListener - The element By.xpath: //button/b was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
18:01:10 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
18:01:10 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:01:10 INFO  application.MyListener - The element By.xpath: //h3 was found
18:01:11 INFO  TestBase - End of test addContactTest
18:01:11 INFO  TestBase - Test start with data: [ertyasdf, asdfasdf, 3452346, dghasdfhgf, dfghasdfgfh, dgfdfghfgh]
18:01:11 INFO  TestBase - =================================================================================
18:01:11 INFO  TestBase - Start test addContactTest
18:01:11 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:01:11 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
18:01:11 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
18:01:11 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
18:01:11 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
18:01:12 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
18:01:12 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
18:01:12 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
18:01:12 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
18:01:12 INFO  application.MyListener - The element By.xpath: //button/b was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
18:01:12 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
18:01:12 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
