18:21:20 INFO  application.ApplicationManager - Start in browser CHROME
18:21:21 INFO  TestBase - Start test removeAllContacts
18:21:21 INFO  TestBase - Test start with data: []
18:21:21 INFO  TestBase - =================================================================================
18:21:21 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:21:24 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:21:24 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
18:21:24 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
18:21:24 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:21:24 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
18:21:24 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:21:24 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
18:21:25 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
18:21:25 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
18:21:25 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
18:21:25 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
18:21:25 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
18:21:25 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
18:21:26 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:29 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:29 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:32 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:32 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:32 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:32 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:32 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:32 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:32 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:32 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:35 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:35 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:35 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:35 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:35 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:35 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:35 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:35 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:39 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:39 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:39 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:39 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:39 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:39 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:39 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:42 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:42 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:42 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:42 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:42 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:42 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:42 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:45 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:45 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:45 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:45 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:45 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:45 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:45 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:45 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:48 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:48 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:48 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:48 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:48 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:48 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:48 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:48 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:51 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:51 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:52 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:52 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:52 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:52 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:52 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:52 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:55 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:55 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:55 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:55 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:55 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:55 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:55 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:55 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:21:58 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:21:58 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:21:58 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:21:58 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:21:58 INFO  application.MyListener - The element By.xpath: //h3 was found
18:21:58 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:21:58 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:21:58 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:22:01 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:22:01 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:22:01 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:22:01 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:22:01 INFO  application.MyListener - The element By.xpath: //h3 was found
18:22:01 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:22:01 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:22:01 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:22:04 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:22:04 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:22:04 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:22:04 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:22:04 INFO  application.MyListener - The element By.xpath: //h3 was found
18:22:05 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
18:22:05 INFO  application.MyListener - The element By.xpath: //button[.='Remove'] was found
18:22:05 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.=' No Contacts here!']
18:22:08 INFO  application.MyListener - The element By.xpath: //*[.=' No Contacts here!'] was found
18:22:08 INFO  application.MyListener - Start finde element by --> By.cssSelector: .contact-item_card__2SOIM
18:22:08 INFO  application.MyListener - The element By.cssSelector: .contact-item_card__2SOIM was found
18:22:08 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
18:22:08 INFO  application.MyListener - The element By.xpath: //h3 was found
18:22:08 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Remove']
