15:14:01 INFO  application.ApplicationManager - Start in browser CHROME
15:14:02 INFO  TestBase - Start test addContactTestBase
15:14:02 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
15:14:05 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
15:14:05 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
15:14:06 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
15:14:06 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
15:14:06 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
15:14:06 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
15:14:06 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
15:14:06 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
15:14:06 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
15:14:06 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
15:14:06 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
15:14:06 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
15:14:06 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
15:14:07 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
15:14:07 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
15:14:07 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
15:14:13 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
15:14:37 INFO  TestBase - End of test addContactTestBase
15:14:37 INFO  TestBase - Start test addContactTestBase
15:14:37 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
