13:46:31 INFO  application.ApplicationManager - Start in browser CHROME
13:46:32 INFO  TestBase - Start test addContactTestBase
13:46:32 INFO  TestBase - Test start with data: []
13:46:32 INFO  TestBase - =================================================================================
13:46:32 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
13:46:35 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
13:46:35 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
13:46:35 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
13:46:36 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
13:46:36 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
13:46:36 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
13:46:36 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
13:46:36 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
13:46:36 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
13:46:36 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
13:46:36 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
13:46:36 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
13:46:36 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
13:46:37 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:37 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:37 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:37 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:37 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:37 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:37 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:37 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:38 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:38 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:38 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:38 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:38 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:38 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
13:46:38 INFO  application.MyListener - The element By.xpath: //button/b was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
13:46:38 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
13:46:38 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
13:46:38 INFO  application.MyListener - The element By.xpath: //h3 was found
13:46:38 INFO  TestBase - End of test addContactTestBase
13:46:38 INFO  TestBase - Start test addContactTestBase
13:46:38 INFO  TestBase - Test start with data: []
13:46:38 INFO  TestBase - =================================================================================
13:46:38 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
13:46:39 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
13:46:39 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:39 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:39 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
13:46:40 INFO  application.MyListener - The element By.xpath: //button/b was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
13:46:40 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
13:46:40 INFO  application.MyListener - The element By.xpath: //h3 was found
13:46:40 INFO  TestBase - End of test addContactTestBase
13:46:40 INFO  TestBase - Start test addContactTestBase
13:46:40 INFO  TestBase - Test start with data: []
13:46:40 INFO  TestBase - =================================================================================
13:46:40 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
13:46:40 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
13:46:40 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:40 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:40 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:40 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:40 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:40 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:40 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:40 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:41 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:41 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:41 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:41 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:41 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:41 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
13:46:41 INFO  application.MyListener - The element By.xpath: //button/b was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
13:46:41 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
13:46:41 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
13:46:41 INFO  application.MyListener - The element By.xpath: //h3 was found
13:46:42 INFO  TestBase - End of test addContactTestBase
13:46:42 INFO  TestBase - Start test addContactTestBase
13:46:42 INFO  TestBase - Test start with data: []
13:46:42 INFO  TestBase - =================================================================================
13:46:42 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
13:46:42 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
13:46:42 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='email'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:42 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Address']
13:46:42 INFO  application.MyListener - The element By.cssSelector: [placeholder='Address'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:43 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='description']
13:46:43 INFO  application.MyListener - The element By.cssSelector: [placeholder='description'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.xpath: //button/b
13:46:43 INFO  application.MyListener - The element By.xpath: //button/b was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.cssSelector: div[class^='contact-page']
13:46:43 INFO  application.MyListener - The element By.cssSelector: div[class^='contact-page'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.xpath: //h3
13:46:43 INFO  application.MyListener - The element By.xpath: //h3 was found
13:46:43 INFO  TestBase - End of test addContactTestBase
13:46:43 INFO  TestBase - Start test addContactTestBase
13:46:43 INFO  TestBase - Test start with data: []
13:46:43 INFO  TestBase - =================================================================================
13:46:43 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
13:46:43 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
13:46:43 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:43 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:43 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
13:46:43 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
13:46:44 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:44 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:44 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Last Name']
13:46:44 INFO  application.MyListener - The element By.cssSelector: [placeholder='Last Name'] was found
13:46:44 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:44 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:44 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Phone']
13:46:44 INFO  application.MyListener - The element By.cssSelector: [placeholder='Phone'] was found
13:46:44 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='email']
