15:24:07 INFO  application.ApplicationManager - Start in browser CHROME
15:24:08 INFO  TestBase - Start test addContactTestBase
15:24:08 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
15:24:11 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
15:24:11 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
15:24:11 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
15:24:11 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
15:24:11 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
15:24:11 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
15:24:11 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
15:24:11 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
15:24:11 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
15:24:11 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
15:24:11 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
15:24:11 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
15:24:11 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
15:24:12 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
15:24:12 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
15:24:12 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:12 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:13 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:13 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:13 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:13 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:14 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:14 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:15 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:15 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:15 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:15 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:16 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:16 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:16 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:16 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:17 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:17 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:17 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:17 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:17 INFO  TestBase - End of test addContactTestBase
15:24:17 INFO  TestBase - Start test addContactTestBase
15:24:17 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
15:24:17 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
15:24:17 INFO  application.MyListener - Start finde element by --> By.xpath: //a[.='ADD']
15:24:17 INFO  application.MyListener - The element By.xpath: //a[.='ADD'] was found
15:24:17 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:17 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:18 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:18 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
15:24:19 INFO  application.MyListener - Start finde element by --> By.cssSelector: [placeholder='Name']
15:24:19 INFO  application.MyListener - The element By.cssSelector: [placeholder='Name'] was found
